img_paths,id,label,cell_type,patient,height,width,mean_brightness
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Smudge cells/SMU_13336748.jpg,13336748,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,197.69068972553822
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Smudge cells/SMU_13336788.jpg,13336788,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,177.7007881848791
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Smudge cells/SMU_13336850.jpg,13336850,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,197.99777318640955
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Smudge cells/SMU_13336780.jpg,13336780,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,192.9783848586879
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Smudge cells/SMU_13336856.jpg,13336856,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,191.77696663605755
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Smudge cells/SMU_13336831.jpg,13336831,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,178.93696306499336
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Smudge cells/SMU_13336835.jpg,13336835,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,170.52853280277523
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Smudge cells/SMU_13336847.jpg,13336847,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,191.9935465768799
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Smudge cells/SMU_13336777.jpg,13336777,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,195.6088001224365
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Smudge cells/SMU_13336806.jpg,13336806,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,189.9201305989185
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Smudge cells/SMU_13336804.jpg,13336804,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,156.40885368839915
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Smudge cells/SMU_13336814.jpg,13336814,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,175.6796933986328
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Smudge cells/SMU_13336771.jpg,13336771,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,199.44757422711967
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Lymphocyte/LY_13336726.jpg,13336726,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,199.0117845117845
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Lymphocyte/LY_13336768.jpg,13336768,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,191.9512677277829
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Lymphocyte/LY_13336802.jpg,13336802,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,191.71330731558004
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Lymphocyte/LY_13336819.jpg,13336819,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,191.59589837771657
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Lymphocyte/LY_13336824.jpg,13336824,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,192.3507703295582
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Lymphocyte/LY_13336857.jpg,13336857,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,191.96068258340986
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Lymphocyte/LY_13336782.jpg,13336782,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,181.15620855014794
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Lymphocyte/LY_13336759.jpg,13336759,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,193.05888174676053
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Lymphocyte/LY_13336810.jpg,13336810,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,190.24231200897867
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Lymphocyte/LY_13336822.jpg,13336822,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,186.06326905417814
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Lymphocyte/LY_13336838.jpg,13336838,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,196.9358203244567
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Lymphocyte/LY_13336858.jpg,13336858,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,192.45479287827771
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Lymphocyte/LY_13336854.jpg,13336854,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,194.2959595959596
../../data/PBC_dataset_APL_AML/Patient_32/10026417885/Signed slides/Lymphocyte/LY_13336849.jpg,13336849,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,192.73979185797367
../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Erythroblast/ERB_8910005.jpg,8910005,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,181.09507703295583
../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Erythroblast/ERB_8909951.jpg,8909951,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,187.39071268237936
../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Erythroblast/ERB_8909979.jpg,8909979,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,196.63866442199776
../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Erythroblast/ERB_8909969.jpg,8909969,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,194.91031527395162
../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Erythroblast/ERB_8909893.jpg,8909893,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,189.73878685848382
../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Erythroblast/ERB_8909899.jpg,8909899,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,183.89085042342617
../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Erythroblast/ERB_8909920.jpg,8909920,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,185.2470844811754
../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Erythroblast/ERB_8909896.jpg,8909896,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,184.56400112233445
../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Erythroblast/ERB_8910048.jpg,8910048,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,184.72141618202224
../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Erythroblast/ERB_8910016.jpg,8910016,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,189.2928451178451
../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Segmented neutrophils/SNE_8909975.jpg,8909975,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,188.9910468319559
../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Segmented neutrophils/SNE_8909928.jpg,8909928,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,172.027963983267
../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Segmented neutrophils/SNE_8909956.jpg,8909956,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,165.70679522497704
../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Segmented neutrophils/SNE_8910050.jpg,8910050,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,180.13978930721356
../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Segmented neutrophils/SNE_8910045.jpg,8910045,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,171.77670135700438
../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Segmented neutrophils/SNE_8910032.jpg,8910032,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,188.13447607387002
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909952.jpg",8909952,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,183.06735792266096
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909964.jpg",8909964,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,187.59716355473932
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8910033.jpg",8910033,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,174.13747321701868
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909955.jpg",8909955,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,150.62941026425875
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8910010.jpg",8910010,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,174.1844939291909
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8910013.jpg",8910013,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,156.12380624426078
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8910014.jpg",8910014,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,182.747500255076
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909932.jpg",8909932,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,179.00097439036833
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909891.jpg",8909891,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,165.25438985817775
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909915.jpg",8909915,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,174.77556116722783
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909967.jpg",8909967,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,173.87149015406592
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909917.jpg",8909917,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,158.24528364452607
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909984.jpg",8909984,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,185.81791398836853
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8910025.jpg",8910025,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,179.97028874604632
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909898.jpg",8909898,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,186.8859657177839
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909982.jpg",8909982,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,189.98943475155596
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909910.jpg",8909910,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,184.34880114274054
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909916.jpg",8909916,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,172.78041781450872
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909995.jpg",8909995,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,177.32247729823487
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909965.jpg",8909965,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,178.87049280685645
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8910030.jpg",8910030,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,174.42761963064993
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909924.jpg",8909924,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,169.8035123966942
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909962.jpg",8909962,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,180.59707937965513
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8910024.jpg",8910024,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,171.54036577900214
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8910000.jpg",8910000,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,162.77870115294357
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909908.jpg",8909908,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,182.31135853484338
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8910047.jpg",8910047,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,168.44099071523314
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909977.jpg",8909977,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,183.0444495459647
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909890.jpg",8909890,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,169.27620395877972
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909947.jpg",8909947,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,177.00321905927967
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909940.jpg",8909940,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,185.8872640546883
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909946.jpg",8909946,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,168.5141108050199
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8910015.jpg",8910015,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,178.76913835322927
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909972.jpg",8909972,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,175.6316855422916
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8910018.jpg",8910018,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,187.72624732170186
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909958.jpg",8909958,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,183.56413631262117
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8910034.jpg",8910034,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,183.0452504846444
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909904.jpg",8909904,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,190.99848484848485
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909903.jpg",8909903,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,408,169.90555510542143
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8910001.jpg",8910001,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,166.23436384042444
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909980.jpg",8909980,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,184.87957606366697
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8910040.jpg",8910040,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,179.20149474543413
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8910027.jpg",8910027,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,169.4236531986532
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909950.jpg",8909950,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,181.5645138251199
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909935.jpg",8909935,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,184.2299841852872
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909931.jpg",8909931,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,169.03411641669217
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8910019.jpg",8910019,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,183.59643658810324
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909966.jpg",8909966,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,175.39969390878483
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909991.jpg",8909991,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,174.58893480257117
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909998.jpg",8909998,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,176.1201714110805
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909942.jpg",8909942,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,174.48479746964597
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909981.jpg",8909981,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,183.6701892664014
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8910044.jpg",8910044,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,165.60208142026323
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909894.jpg",8909894,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,188.6919370472401
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8910038.jpg",8910038,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,171.54518161412102
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8910042.jpg",8910042,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,174.62803285379042
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909914.jpg",8909914,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,174.1997704315886
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909902.jpg",8909902,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,182.22881338638913
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909997.jpg",8909997,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,169.14679879604122
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8910022.jpg",8910022,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,180.15932557902255
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909922.jpg",8909922,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,180.36965615753493
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909892.jpg",8909892,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,166.95052800734618
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909923.jpg",8909923,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,158.02015610651975
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909929.jpg",8909929,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,173.61488623609836
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8910012.jpg",8910012,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,179.7990077543108
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909927.jpg",8909927,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,187.0384782165085
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8910031.jpg",8910031,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,174.42181154984186
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909945.jpg",8909945,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,171.54332721150902
"../../data/PBC_dataset_APL_AML/Patient_64/Signed slides/Blast, no lineage spec/BL_8909949.jpg",8909949,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,173.91994694418938
