,label,origin,UMAP_1,UMAP_2,UMAP_3
11770,PLT,barcelone,9.097412,-6.6020093,25.379625
11754,PLT,barcelone,9.825954,-5.9757743,26.262276
10168,PLT,barcelone,8.426329,-5.658628,25.586569
10732,PLT,barcelone,8.799743,-6.2404413,26.248558
9948,PLT,barcelone,9.892807,-6.3800764,25.80659
10028,PLT,barcelone,8.663539,-5.976898,25.538893
11718,PLT,barcelone,9.385777,-6.5245614,25.195017
12015,PLT,barcelone,9.22723,-6.9063363,25.275938
9873,PLT,barcelone,8.986498,-5.6527023,26.228197
9723,PLT,barcelone,8.709485,-6.644661,25.463427
10771,PLT,barcelone,8.380448,-5.325449,25.703234
11561,PLT,barcelone,8.804228,-6.655542,24.913872
9784,PLT,barcelone,8.79934,-6.70127,24.909595
10203,PLT,barcelone,9.566543,-5.5768523,25.470259
11001,PLT,barcelone,9.33068,-6.962732,25.981184
11699,PLT,barcelone,9.38577,-6.150373,26.29703
11252,PLT,barcelone,8.993885,-5.4064045,25.644707
10721,PLT,barcelone,10.010226,-6.425603,25.842384
10478,PLT,barcelone,8.696664,-6.4494205,25.77597
10527,PLT,barcelone,9.808981,-6.2656107,25.568678
10540,PLT,barcelone,9.480272,-5.696277,25.734488
9778,PLT,barcelone,8.081114,-5.48104,25.721518
9848,PLT,barcelone,8.878861,-7.052334,25.275728
11584,PLT,barcelone,8.594288,-6.3543763,25.069399
11196,PLT,barcelone,8.382275,-6.8477807,25.845222
10687,PLT,barcelone,8.620624,-6.5177083,25.181896
9790,PLT,barcelone,8.4988165,-5.625904,25.068613
10892,PLT,barcelone,8.506437,-5.5001955,25.682468
9909,PLT,barcelone,8.740406,-5.7766914,26.516699
10418,PLT,barcelone,9.355333,-6.8259654,25.087746
10836,PLT,barcelone,8.051377,-6.5508275,25.387499
10489,PLT,barcelone,9.0786915,-5.404713,25.344946
9688,PLT,barcelone,8.131934,-6.591676,26.482748
11559,PLT,barcelone,8.334216,-6.28172,25.944757
10790,PLT,barcelone,8.474435,-5.4704485,25.749895
10922,PLT,barcelone,8.345737,-5.9299717,24.825832
11510,PLT,barcelone,9.339934,-5.8422728,25.819693
11209,PLT,barcelone,8.947979,-6.1772246,26.699478
11297,PLT,barcelone,9.091288,-7.0099726,25.16999
10581,PLT,barcelone,9.173921,-5.8398547,26.205187
10466,PLT,barcelone,9.680974,-6.0873384,25.847073
10001,PLT,barcelone,8.5448265,-6.4317265,25.730257
11260,PLT,barcelone,8.843533,-6.9547358,24.94999
11849,PLT,barcelone,9.087166,-6.0540366,25.609509
10333,PLT,barcelone,8.410335,-6.653509,25.553867
11877,PLT,barcelone,8.99172,-6.7212543,25.386127
10513,PLT,barcelone,8.635306,-5.801308,25.83767
11694,PLT,barcelone,8.207043,-6.5937037,25.295612
11963,PLT,barcelone,9.717613,-6.451598,25.836525
12005,PLT,barcelone,7.9796114,-6.2481847,25.40327
11219,PLT,barcelone,8.333256,-5.910586,25.509909
11309,PLT,barcelone,8.382479,-6.0126348,25.331802
9921,PLT,barcelone,9.00104,-6.022297,24.97598
11000,PLT,barcelone,10.382866,-5.361523,25.578484
11722,PLT,barcelone,8.868971,-6.559744,26.565313
10615,PLT,barcelone,9.217819,-5.5309744,25.28932
11984,PLT,barcelone,8.4073515,-6.6461773,26.411875
11994,PLT,barcelone,8.154726,-6.7643557,25.748419
9832,PLT,barcelone,9.169025,-7.2247815,25.56112
11027,PLT,barcelone,8.895561,-6.6875234,26.650757
10567,PLT,barcelone,11.6499815,-6.5070443,25.547878
11221,PLT,barcelone,8.691174,-5.7562704,25.326069
10445,PLT,barcelone,9.22664,-5.7365603,25.036726
11534,PLT,barcelone,8.96988,-5.9342537,25.10462
10610,PLT,barcelone,8.574544,-5.905619,25.140217
9741,PLT,barcelone,9.102861,-6.556769,24.965054
10325,PLT,barcelone,9.025186,-7.093551,25.881842
9758,PLT,barcelone,9.675438,-6.374633,25.263073
10353,PLT,barcelone,10.244829,-7.4646153,25.570518
11479,PLT,barcelone,8.533019,-6.607491,26.463148
11560,PLT,barcelone,8.094547,-6.3946977,25.584394
11155,PLT,barcelone,8.478519,-6.8379936,25.665295
11004,PLT,barcelone,8.573581,-5.8012667,25.988508
9826,PLT,barcelone,8.361851,-6.8289075,24.974562
10788,PLT,barcelone,8.910558,-6.3910794,26.239363
11801,PLT,barcelone,10.261789,-6.170001,25.728792
11020,PLT,barcelone,8.608901,-6.3565507,24.595352
10883,PLT,barcelone,8.892096,-6.361562,26.502775
10285,PLT,barcelone,8.935824,-5.868299,25.755573
11317,PLT,barcelone,8.824619,-6.857209,24.814503
11140,PLT,barcelone,8.011305,-5.9503264,25.190248
11410,PLT,barcelone,8.187322,-6.15814,25.53189
9731,PLT,barcelone,9.764329,-6.6026406,25.218447
10815,PLT,barcelone,8.395507,-6.419462,25.243399
10868,PLT,barcelone,8.604815,-6.746561,26.108007
10185,PLT,barcelone,8.573706,-7.101582,25.289608
11617,PLT,barcelone,8.122111,-6.245246,26.04531
11820,PLT,barcelone,8.427444,-6.369629,25.097538
10143,PLT,barcelone,8.272271,-5.3238373,25.815233
11003,PLT,barcelone,9.558521,-6.1018696,25.386333
10834,PLT,barcelone,9.516722,-6.7662234,25.266949
10403,PLT,barcelone,9.414332,-5.873689,25.083612
10302,PLT,barcelone,9.205297,-6.2602277,25.32465
11307,PLT,barcelone,9.348022,-5.4722977,25.102154
10450,PLT,barcelone,10.091187,-6.8022623,26.559696
11002,PLT,barcelone,9.291736,-6.2273493,26.426188
11134,PLT,barcelone,9.004099,-5.683403,25.496824
11244,PLT,barcelone,8.708499,-5.975234,25.234694
10961,PLT,barcelone,9.336819,-6.2057934,25.808329
11294,PLT,barcelone,9.489054,-6.514575,25.282131
11169,PLT,barcelone,8.800325,-5.4437675,25.41762
10931,PLT,barcelone,8.499157,-6.553619,26.325867
11521,PLT,barcelone,8.443044,-6.358506,24.816927
10601,PLT,barcelone,10.250429,-5.8299484,25.404873
11194,PLT,barcelone,8.778528,-6.475824,25.250986
12012,PLT,barcelone,8.990228,-5.6698895,25.744034
11071,PLT,barcelone,8.29631,-6.1350513,26.033648
11829,PLT,barcelone,8.471481,-5.779541,26.328514
11642,PLT,barcelone,9.07164,-6.206161,25.910814
11901,PLT,barcelone,8.850492,-6.1502013,26.384523
11732,PLT,barcelone,9.046828,-5.891758,25.137968
11577,PLT,barcelone,8.294582,-5.989948,25.087038
10496,PLT,barcelone,9.05194,-5.188635,25.476648
10456,PLT,barcelone,10.723832,-5.4389806,25.230942
9928,PLT,barcelone,8.594168,-6.3278275,26.333225
11998,PLT,barcelone,8.409377,-6.45259,26.396883
10103,PLT,barcelone,9.689677,-7.123835,25.327246
9912,PLT,barcelone,8.32505,-6.7451825,25.084269
9882,PLT,barcelone,8.242508,-6.352065,25.129498
10104,PLT,barcelone,8.678003,-6.6628137,24.78331
11455,PLT,barcelone,9.039926,-6.145605,25.009085
10261,PLT,barcelone,8.968357,-5.9861875,25.259754
11969,PLT,barcelone,8.121919,-6.692531,25.602268
10253,PLT,barcelone,8.076933,-6.2017703,25.03275
9971,PLT,barcelone,8.330693,-6.472468,25.636911
11838,PLT,barcelone,8.371423,-6.624926,25.064651
11771,PLT,barcelone,8.312018,-5.795303,25.595797
9703,PLT,barcelone,9.392263,-5.8172717,25.771338
11773,PLT,barcelone,8.271547,-5.816767,25.074348
10926,PLT,barcelone,9.221877,-5.333763,25.605473
10881,PLT,barcelone,8.308753,-6.7767005,25.38058
11120,PLT,barcelone,8.34842,-5.7988324,25.370607
11450,PLT,barcelone,8.715822,-6.4903054,24.598475
10667,PLT,barcelone,8.580331,-6.691778,25.926086
10958,PLT,barcelone,8.267041,-6.173576,25.878141
10412,PLT,barcelone,9.449202,-6.094148,26.153101
11224,PLT,barcelone,8.578198,-6.040129,25.89612
11311,PLT,barcelone,10.314811,-6.5054626,25.215729
11934,PLT,barcelone,8.669978,-6.7171226,25.63265
11231,PLT,barcelone,9.123456,-5.37653,25.528913
11246,PLT,barcelone,8.793557,-5.4565125,25.125322
11298,PLT,barcelone,9.620463,-6.274617,26.128147
10806,PLT,barcelone,9.281434,-6.211578,25.212172
9782,PLT,barcelone,9.028818,-6.908192,25.584059
11127,PLT,barcelone,8.806553,-5.5432897,25.362873
10000,PLT,barcelone,8.243156,-6.0771656,25.883018
9815,PLT,barcelone,8.721019,-5.4006953,26.064804
11243,PLT,barcelone,9.546035,-6.2748833,25.893425
10137,PLT,barcelone,9.053247,-6.231905,24.956442
11594,PLT,barcelone,9.256575,-5.6560726,26.014807
10151,PLT,barcelone,8.485072,-6.86585,25.36274
11962,PLT,barcelone,8.628212,-6.3086805,25.05159
18327,PMY,barcelone,16.61683,-8.877373,26.69011
37474,PMY,munich,13.700911,-11.036349,23.307798
37513,PMY,munich,13.727146,-10.587475,21.64365
18110,PMY,barcelone,14.7186,-11.013723,24.269417
18225,PMY,barcelone,12.730915,-10.636077,21.12963
18088,PMY,barcelone,14.346996,-10.071443,26.5475
18465,PMY,barcelone,17.016867,-9.920008,26.573187
18196,PMY,barcelone,16.343122,-10.161207,26.398027
37492,PMY,munich,13.522829,-10.981964,20.4199
18255,PMY,barcelone,16.372522,-8.441222,27.227568
18261,PMY,barcelone,16.04267,-6.7255282,26.298462
18125,PMY,barcelone,15.949389,-9.616197,26.474794
18126,PMY,barcelone,16.598783,-9.627311,26.30995
18231,PMY,barcelone,16.879938,-10.215797,26.616753
18076,PMY,barcelone,14.434468,-9.79766,27.046516
18169,PMY,barcelone,16.81058,-8.09418,26.166515
18176,PMY,barcelone,16.689316,-7.6101694,25.659334
18457,PMY,barcelone,15.236483,-10.146657,25.381588
18260,PMY,barcelone,16.730583,-6.7121034,26.209738
18136,PMY,barcelone,16.578392,-9.796699,25.827168
18396,PMY,barcelone,16.476494,-10.419016,25.953074
18154,PMY,barcelone,15.71156,-10.515037,24.94708
18065,PMY,barcelone,14.655092,-10.855951,24.561235
18239,PMY,barcelone,16.562712,-9.023172,27.125988
18546,PMY,barcelone,15.267032,-7.5874143,25.319016
18197,PMY,barcelone,16.66586,-10.255579,26.403711
18209,PMY,barcelone,14.56185,-10.241227,24.933113
18258,PMY,barcelone,16.293736,-9.323191,27.134531
18221,PMY,barcelone,16.07466,-10.749704,25.46777
18210,PMY,barcelone,15.869049,-9.60379,25.739407
37457,PMY,munich,13.863872,-10.090095,23.041449
18411,PMY,barcelone,16.553595,-9.390817,26.690796
18316,PMY,barcelone,15.963989,-8.957508,26.847963
18459,PMY,barcelone,15.963361,-10.676642,25.422148
18074,PMY,barcelone,15.541183,-10.153445,26.243635
18513,PMY,barcelone,15.709623,-9.338311,25.082247
18014,PMY,barcelone,15.392406,-7.0191393,28.19547
18140,PMY,barcelone,16.31766,-9.1425,27.60714
18007,PMY,barcelone,13.77337,-9.629614,24.96159
18098,PMY,barcelone,16.54504,-9.338172,26.104416
18531,PMY,barcelone,15.294669,-10.779023,24.490742
18430,PMY,barcelone,16.73749,-9.855255,26.73488
18454,PMY,barcelone,15.661797,-10.799264,25.045158
17998,PMY,barcelone,17.073595,-7.7977233,27.28111
18574,PMY,barcelone,15.335225,-9.5391245,25.395441
18312,PMY,barcelone,13.670406,-9.887154,26.809715
18017,PMY,barcelone,15.510079,-10.59697,25.18161
37486,PMY,munich,14.98639,-9.391058,24.106752
18259,PMY,barcelone,16.713202,-10.179446,26.12882
18254,PMY,barcelone,14.096847,-9.531634,26.201107
18168,PMY,barcelone,16.234142,-10.358335,25.56977
18262,PMY,barcelone,16.12422,-10.913982,25.803915
18434,PMY,barcelone,13.98661,-10.758352,23.069103
18458,PMY,barcelone,15.3626585,-10.193954,24.808025
18474,PMY,barcelone,15.623088,-9.752077,25.860022
18158,PMY,barcelone,17.045113,-8.664942,27.014414
18160,PMY,barcelone,15.478014,-11.037454,24.797623
18334,PMY,barcelone,14.907577,-10.622713,24.68663
37483,PMY,munich,14.773965,-10.879695,23.523184
18530,PMY,barcelone,14.769559,-9.874435,25.507263
18264,PMY,barcelone,15.945546,-5.8423595,26.632952
18368,PMY,barcelone,16.226408,-9.186317,27.196293
18568,PMY,barcelone,15.456516,-9.995766,25.101131
18427,PMY,barcelone,16.885635,-10.22417,26.235897
18533,PMY,barcelone,16.158377,-9.165521,27.406036
18080,PMY,barcelone,15.932626,-10.695827,25.065659
18012,PMY,barcelone,15.756931,-10.1652775,24.406693
17987,PMY,barcelone,15.421118,-5.768017,25.805082
18371,PMY,barcelone,16.25439,-10.547781,25.3299
18070,PMY,barcelone,16.024199,-8.25166,26.30314
18393,PMY,barcelone,15.278326,-10.06314,24.83697
18451,PMY,barcelone,14.347215,-10.876616,24.1815
18460,PMY,barcelone,15.3537655,-9.529554,26.671335
18403,PMY,barcelone,15.098731,-10.642996,24.92316
18351,PMY,barcelone,16.064651,-8.297041,26.866114
18179,PMY,barcelone,14.841106,-5.340805,25.413706
18416,PMY,barcelone,14.748078,-10.013692,25.789745
37469,PMY,munich,14.079683,-11.124835,23.091215
18450,PMY,barcelone,16.576683,-9.742308,25.611345
18161,PMY,barcelone,16.19318,-9.436544,25.655556
18489,PMY,barcelone,15.004201,-10.176568,24.749443
37494,PMY,munich,15.171476,-9.76735,23.02814
17989,PMY,barcelone,15.76351,-9.44004,26.172405
18511,PMY,barcelone,14.094646,-10.430826,24.586245
18319,PMY,barcelone,15.796381,-9.689034,27.042746
18338,PMY,barcelone,14.324664,-9.579104,27.428432
18087,PMY,barcelone,15.410336,-10.18364,25.538488
17990,PMY,barcelone,15.996041,-10.225284,25.14774
18490,PMY,barcelone,15.165474,-7.941206,28.594175
37501,PMY,munich,14.806352,-9.277499,22.94875
37454,PMY,munich,14.298402,-10.963598,23.679718
18410,PMY,barcelone,15.956537,-9.44139,27.413685
18516,PMY,barcelone,16.615301,-7.934304,27.488508
18491,PMY,barcelone,15.603762,-10.079306,25.25151
18251,PMY,barcelone,15.272867,-8.933558,28.165836
18063,PMY,barcelone,15.969704,-10.375966,24.806635
18315,PMY,barcelone,14.433771,-10.62752,23.257458
18455,PMY,barcelone,14.768834,-10.414626,25.378473
18077,PMY,barcelone,14.966874,-7.154142,25.874676
18413,PMY,barcelone,14.794724,-9.951845,25.239317
18560,PMY,barcelone,13.732471,-9.164698,26.24064
17985,PMY,barcelone,15.32702,-10.919836,25.382757
18102,PMY,barcelone,15.436783,-10.360575,25.610155
18214,PMY,barcelone,14.998745,-11.007361,23.530415
18535,PMY,barcelone,15.374719,-10.322156,25.641642
18433,PMY,barcelone,15.546803,-9.604105,26.556803
18114,PMY,barcelone,16.63731,-9.401867,25.718803
18503,PMY,barcelone,15.490688,-10.456972,24.939655
37510,PMY,munich,14.204171,-10.680497,22.910952
18207,PMY,barcelone,16.714272,-9.8585005,26.136843
18283,PMY,barcelone,16.911552,-8.866515,26.750107
37503,PMY,munich,14.476719,-9.548315,22.639507
18172,PMY,barcelone,16.913153,-10.315554,26.055086
18032,PMY,barcelone,14.90477,-9.083695,28.166178
18235,PMY,barcelone,15.215045,-10.832959,25.226799
18238,PMY,barcelone,16.246054,-8.506809,25.364075
18444,PMY,barcelone,16.360859,-7.932269,26.444014
18256,PMY,barcelone,16.04045,-10.1892805,24.643902
18500,PMY,barcelone,16.1103,-9.305369,26.504068
18367,PMY,barcelone,14.443102,-10.157347,27.098785
18452,PMY,barcelone,15.229181,-11.045724,24.255972
18429,PMY,barcelone,15.571152,-10.604591,26.07705
18266,PMY,barcelone,15.933315,-9.918154,24.687016
37491,PMY,munich,14.432273,-9.856989,22.419641
37514,PMY,munich,13.26836,-11.406574,20.102022
18437,PMY,barcelone,16.028185,-9.206212,25.929653
18241,PMY,barcelone,16.673504,-9.930316,25.399649
18384,PMY,barcelone,16.289816,-6.0952373,26.625359
37493,PMY,munich,13.598294,-11.004801,20.93021
18385,PMY,barcelone,16.871119,-8.805917,26.316378
18253,PMY,barcelone,15.86665,-8.460368,26.101912
37479,PMY,munich,15.362485,-11.252825,24.444447
18515,PMY,barcelone,13.536305,-8.983351,27.028101
18149,PMY,barcelone,16.396166,-8.965636,26.60477
18265,PMY,barcelone,16.628464,-8.144206,27.073109
18199,PMY,barcelone,15.051857,-9.075684,27.664661
18233,PMY,barcelone,15.654456,-10.446858,26.133604
18524,PMY,barcelone,16.63101,-10.015891,26.70943
18039,PMY,barcelone,16.916744,-7.6240172,27.606169
18340,PMY,barcelone,15.546547,-8.53658,28.342327
18518,PMY,barcelone,14.925642,-10.556927,24.605238
18101,PMY,barcelone,17.042828,-9.203301,26.624155
18008,PMY,barcelone,16.420462,-8.633753,26.724146
37459,PMY,munich,13.95338,-10.367038,22.139055
18310,PMY,barcelone,15.128943,-10.365082,25.171804
18278,PMY,barcelone,15.041649,-11.017149,24.473175
18456,PMY,barcelone,16.693987,-8.772864,26.86785
18335,PMY,barcelone,15.307299,-11.061096,24.921785
18556,PMY,barcelone,14.467783,-10.077227,27.07531
37489,PMY,munich,13.860712,-11.1093,22.601904
18348,PMY,barcelone,16.026236,-8.09567,28.286442
18132,PMY,barcelone,15.238121,-9.501421,26.166866
18054,PMY,barcelone,16.324986,-8.043005,24.741375
18528,PMY,barcelone,16.509356,-9.745436,25.11342
18034,PMY,barcelone,13.201192,-9.64802,27.00842
18282,PMY,barcelone,14.204231,-10.435397,24.850399
18417,PMY,barcelone,15.672603,-8.531934,28.295372
18463,PMY,barcelone,14.757795,-10.546819,25.875881
18053,PMY,barcelone,15.720343,-9.710495,26.442978
18040,PMY,barcelone,16.592602,-7.4575496,27.317846
18553,PMY,barcelone,15.608459,-10.466535,24.637934
37515,PMY,munich,14.674936,-10.770163,23.359915
18257,PMY,barcelone,14.79604,-10.774069,23.875648
18542,PMY,barcelone,16.641768,-7.7844934,25.149895
18285,PMY,barcelone,15.629429,-6.566392,26.598408
18498,PMY,barcelone,14.092029,-10.574222,25.775265
18096,PMY,barcelone,16.04382,-7.854045,25.996563
18010,PMY,barcelone,16.679903,-10.579508,25.921047
18194,PMY,barcelone,16.121954,-10.740259,25.095228
18236,PMY,barcelone,14.07928,-10.973148,23.73073
18571,PMY,barcelone,16.664734,-10.279615,25.94654
37462,PMY,munich,13.8883705,-10.9079485,22.686691
18095,PMY,barcelone,16.02721,-10.001631,24.852396
18280,PMY,barcelone,13.382611,-10.675681,21.255962
18507,PMY,barcelone,16.465746,-10.428671,25.667175
37511,PMY,munich,13.919944,-10.380016,22.559755
18345,PMY,barcelone,15.294645,-9.8912945,25.172422
18372,PMY,barcelone,13.543036,-10.734606,24.425537
18086,PMY,barcelone,14.901594,-10.898623,24.055552
18563,PMY,barcelone,15.879922,-9.472191,24.177784
18292,PMY,barcelone,14.012373,-10.25231,26.336664
18442,PMY,barcelone,16.49352,-9.785183,26.672192
18216,PMY,barcelone,15.765982,-10.777577,25.418335
18493,PMY,barcelone,15.708946,-10.368344,26.268747
18496,PMY,barcelone,15.949417,-9.304363,25.752506
18186,PMY,barcelone,14.948842,-10.913702,24.692514
18394,PMY,barcelone,16.221104,-10.524524,25.732136
18252,PMY,barcelone,16.866678,-6.940418,27.235125
18138,PMY,barcelone,16.670267,-6.2166095,26.213001
18151,PMY,barcelone,16.8074,-9.69308,26.61673
18060,PMY,barcelone,16.003315,-7.8762503,25.7389
18522,PMY,barcelone,14.825807,-9.3264675,24.07297
37512,PMY,munich,14.04804,-10.775658,24.359322
18532,PMY,barcelone,15.56146,-10.3844385,25.680037
18135,PMY,barcelone,15.881835,-10.988101,25.295025
18477,PMY,barcelone,14.984854,-10.782817,24.61848
18467,PMY,barcelone,15.897899,-9.370096,25.760952
18120,PMY,barcelone,15.849308,-5.407805,26.594498
18123,PMY,barcelone,16.89201,-10.295537,26.52173
18302,PMY,barcelone,13.593713,-9.539845,26.03078
37485,PMY,munich,14.825345,-10.554429,23.481953
18329,PMY,barcelone,16.52769,-9.056679,25.517923
18195,PMY,barcelone,15.459545,-8.27588,25.125366
18525,PMY,barcelone,15.021033,-10.159258,25.336002
18307,PMY,barcelone,17.167248,-9.712153,26.208822
18422,PMY,barcelone,15.16278,-9.854315,24.927912
18122,PMY,barcelone,14.888223,-10.3347,24.994242
18099,PMY,barcelone,15.707135,-8.403439,25.547062
37499,PMY,munich,13.729746,-10.623287,23.022226
18523,PMY,barcelone,15.766429,-9.551786,25.095793
18046,PMY,barcelone,15.081987,-10.864129,24.543352
18374,PMY,barcelone,13.417259,-10.928229,23.907103
37471,PMY,munich,13.645529,-10.805499,22.791431
18219,PMY,barcelone,15.037827,-6.2548375,26.55732
18000,PMY,barcelone,15.565239,-7.6044354,25.927345
18112,PMY,barcelone,16.392036,-8.12184,26.349848
18047,PMY,barcelone,14.541812,-10.404862,25.917738
18397,PMY,barcelone,13.783503,-7.9462047,27.795391
37497,PMY,munich,13.875904,-10.950638,21.825975
18142,PMY,barcelone,15.269063,-9.5357895,24.999996
18016,PMY,barcelone,15.664137,-10.343825,24.86963
18215,PMY,barcelone,15.435454,-10.53088,25.16824
18323,PMY,barcelone,15.687922,-11.003243,24.97177
37451,PMY,munich,14.407976,-10.207315,22.997452
18230,PMY,barcelone,15.53873,-5.3832507,25.938114
37453,PMY,munich,14.638143,-9.869285,22.690483
18059,PMY,barcelone,15.469747,-9.257384,25.763548
18541,PMY,barcelone,15.017779,-10.264655,24.189854
18355,PMY,barcelone,16.486311,-8.264061,27.61521
18005,PMY,barcelone,15.724135,-10.32457,25.215551
37472,PMY,munich,13.745266,-10.842464,22.465097
18045,PMY,barcelone,15.118065,-10.552426,23.71343
18127,PMY,barcelone,15.464579,-10.67384,25.413618
18156,PMY,barcelone,13.90294,-10.566367,24.80447
18480,PMY,barcelone,16.540358,-9.597135,26.742245
18164,PMY,barcelone,13.706648,-9.822041,25.531755
18361,PMY,barcelone,15.965043,-9.279684,26.60078
18339,PMY,barcelone,16.984129,-9.9229355,26.393679
37507,PMY,munich,13.994448,-11.167788,23.365995
18324,PMY,barcelone,16.196571,-8.721908,25.788612
18173,PMY,barcelone,15.605848,-9.245607,28.038582
18360,PMY,barcelone,15.185594,-10.524886,24.914999
18244,PMY,barcelone,14.021253,-9.833345,26.748827
18389,PMY,barcelone,16.16782,-8.138348,25.795662
37468,PMY,munich,12.957082,-10.067492,24.117655
18165,PMY,barcelone,16.713364,-9.345781,27.043636
37463,PMY,munich,13.432362,-10.09333,26.172626
18134,PMY,barcelone,15.200498,-7.0095243,25.086603
18128,PMY,barcelone,15.083716,-10.681562,25.48793
37477,PMY,munich,13.850646,-10.666653,22.655272
17991,PMY,barcelone,17.275625,-9.047426,26.829884
18486,PMY,barcelone,15.653025,-7.4179993,25.446243
37488,PMY,munich,15.003373,-10.533502,24.203274
18482,PMY,barcelone,16.447052,-9.533885,26.52134
18036,PMY,barcelone,16.569448,-7.2238913,27.773033
18081,PMY,barcelone,15.223336,-10.103496,23.673552
18279,PMY,barcelone,14.531962,-9.703997,23.245474
18166,PMY,barcelone,15.826934,-8.718972,26.24316
18547,PMY,barcelone,14.995095,-10.181427,25.976633
37476,PMY,munich,13.794125,-10.136743,24.036583
18527,PMY,barcelone,15.735009,-9.558762,26.031042
18049,PMY,barcelone,16.75544,-6.9733453,26.390234
18304,PMY,barcelone,16.045315,-9.996016,26.886744
18022,PMY,barcelone,15.271007,-10.737744,25.258991
18378,PMY,barcelone,15.805419,-9.005373,25.977757
18314,PMY,barcelone,16.455069,-7.9331875,27.002142
18354,PMY,barcelone,15.910715,-9.308396,26.957386
17995,PMY,barcelone,14.6218405,-9.512022,27.793522
18243,PMY,barcelone,16.250166,-9.987069,25.283117
18406,PMY,barcelone,16.788946,-8.164967,27.569384
18085,PMY,barcelone,17.171886,-7.118361,27.491379
18387,PMY,barcelone,15.679666,-10.747739,25.803665
18082,PMY,barcelone,15.304918,-10.138758,26.782688
18347,PMY,barcelone,15.324076,-9.662533,25.420767
37481,PMY,munich,12.220667,-11.104228,20.282871
18420,PMY,barcelone,15.864217,-10.463633,25.698694
18170,PMY,barcelone,15.285544,-10.310781,25.36476
18272,PMY,barcelone,13.285819,-10.700202,21.462948
18487,PMY,barcelone,15.037266,-8.973839,24.146194
18484,PMY,barcelone,13.157557,-10.866051,20.883482
18336,PMY,barcelone,15.607904,-10.641457,24.975681
18309,PMY,barcelone,16.64229,-9.5788965,26.517105
37506,PMY,munich,14.07495,-10.626646,23.067982
18181,PMY,barcelone,16.48893,-9.120996,25.125864
18083,PMY,barcelone,15.314248,-10.515878,25.883833
18291,PMY,barcelone,17.06525,-8.115185,26.650684
18115,PMY,barcelone,15.387183,-10.772897,24.385822
18009,PMY,barcelone,15.326343,-10.575794,25.478966
18107,PMY,barcelone,15.002526,-10.800041,23.820217
18370,PMY,barcelone,15.475427,-11.112344,24.647287
18388,PMY,barcelone,15.605416,-10.207506,26.918879
18201,PMY,barcelone,14.481327,-10.024689,26.522903
18213,PMY,barcelone,15.216537,-5.7171993,25.990349
37498,PMY,munich,13.896582,-10.546217,21.590786
18143,PMY,barcelone,14.773751,-9.833783,25.067547
37495,PMY,munich,14.919501,-10.102843,23.296236
18557,PMY,barcelone,15.914914,-6.747908,26.21903
18113,PMY,barcelone,16.24278,-8.75274,26.037521
18303,PMY,barcelone,14.572511,-9.289185,28.16857
18021,PMY,barcelone,15.37691,-10.580827,26.35448
30568,SNE,munich,14.63973,-8.657004,27.525082
1332,SNE,barcelone,14.786981,-7.8742585,26.992401
853,SNE,barcelone,14.495652,-7.927225,26.600761
29000,SNE,munich,15.124797,-8.449351,27.249191
29684,SNE,munich,14.129686,-10.054349,23.0146
412,SNE,barcelone,13.6729965,-6.881378,26.955843
25601,SNE,munich,13.21942,-8.778222,23.517073
23878,SNE,munich,14.511586,-8.644602,27.322107
1342,SNE,barcelone,13.049502,-7.266798,25.288525
27330,SNE,munich,12.722706,-7.057783,26.909945
29653,SNE,munich,14.627962,-9.257478,27.304203
161,SNE,barcelone,14.384056,-7.7295227,26.02389
26320,SNE,munich,13.380813,-8.181224,23.276337
24856,SNE,munich,9.916161,-5.8997808,25.102543
22767,SNE,munich,13.999088,-8.227072,23.804804
27807,SNE,munich,15.071981,-8.285119,27.610472
29186,SNE,munich,15.488076,-9.970716,26.425957
27868,SNE,munich,13.942748,-8.842371,23.433712
29255,SNE,munich,14.323287,-9.117667,26.457655
30377,SNE,munich,11.756348,-8.166141,25.048637
24372,SNE,munich,13.135551,-8.644228,24.234446
30556,SNE,munich,13.395611,-9.700272,25.9361
155,SNE,barcelone,13.081985,-6.771393,25.98031
29408,SNE,munich,15.777348,-8.4481,26.148937
25071,SNE,munich,13.440501,-8.676419,23.59919
27558,SNE,munich,14.211848,-9.801129,27.11195
23807,SNE,munich,15.837675,-8.972572,25.139399
28391,SNE,munich,15.323408,-7.4534388,26.46948
30748,SNE,munich,12.883735,-8.5913315,27.318531
26502,SNE,munich,15.488093,-9.157327,27.15427
8,SNE,barcelone,13.533159,-6.154756,26.45608
25229,SNE,munich,16.041792,-7.447749,27.636942
29457,SNE,munich,16.053732,-9.224653,26.00236
24546,SNE,munich,14.990714,-7.154078,24.568298
23168,SNE,munich,12.942337,-8.617061,23.225645
70,SNE,barcelone,15.407635,-7.632347,26.762972
29127,SNE,munich,15.022487,-9.217085,27.283783
28047,SNE,munich,14.885726,-8.6220455,25.212164
23683,SNE,munich,14.753111,-8.649799,23.107244
28221,SNE,munich,15.722021,-9.629794,26.715418
26121,SNE,munich,16.01348,-8.355774,26.738396
1020,SNE,barcelone,12.618608,-9.24137,26.06046
288,SNE,barcelone,15.148627,-8.791854,25.269463
27318,SNE,munich,13.575214,-8.393472,27.72186
28618,SNE,munich,15.010911,-6.316374,26.452719
25647,SNE,munich,14.75514,-8.097299,26.23227
24912,SNE,munich,15.005472,-8.715835,25.749292
23240,SNE,munich,11.149602,-7.638845,24.937963
